Year,Month,Data,mm,SLR
1981,9,10,2733,-42
1981,9,11,2691,-19
1981,9,12,2672,-6
1981,9,13,2666,18
1981,9,14,2684,21
1981,9,15,2705,20
1981,9,16,2725,-33
1981,9,17,2692,-27
1981,9,18,2665,116
1981,9,19,2781,-135
1981,9,20,2646,-89
1981,9,21,2557,84
1981,9,22,2641,140
1981,9,23,2781,-15
1981,9,24,2766,-115
1981,9,25,2651,-46
1981,9,26,2605,65
1981,9,27,2670,24
1981,9,28,2694,-128
1981,9,29,2566,-102
1981,9,30,2464,114
1981,10,1,2578,217
1981,10,2,2795,-27
1981,10,3,2768,-127
1981,10,4,2641,-65
1981,10,5,2576,75
1981,10,6,2651,75
1981,10,7,2726,-51
1981,10,8,2675,-4
1981,10,9,2671,2
1981,10,10,2673,-18
1981,10,11,2655,-29
1981,10,12,2626,-78
1981,10,13,2548,-41
1981,10,14,2507,30
1981,10,15,2537,120
1981,10,16,2657,23
1981,10,17,2680,20
1981,10,18,2700,-7
1981,10,19,2693,-166
1981,10,20,2527,-47
1981,10,21,2480,21
1981,10,22,2501,88
1981,10,23,2589,-38
1981,10,24,2551,-28
1981,10,25,2523,47
1981,10,26,2570,12
1981,10,27,2582,46
1981,10,28,2628,0
1981,10,29,2628,-44
1981,10,30,2584,-69
1981,10,31,2515,-34
1981,11,1,2481,19
1981,11,2,2500,2
1981,11,3,2502,1
1981,11,4,2503,87
1981,11,5,2590,150
1981,11,6,2740,52
1981,11,7,2792,-118
1981,11,8,2674,-118
1981,11,9,2556,-8
1981,11,10,2548,44
1981,11,11,2592,-45
1981,11,12,2547,8
1981,11,13,2555,102
1981,11,14,2657,216
1981,11,15,2873,110
1981,11,16,2983,-129
1981,11,17,2854,17
1981,11,18,2871,-129
1981,11,19,2742,94
1981,11,20,2836,38
1981,11,21,2874,-231
1981,11,22,2643,-19
1981,11,23,2624,34
1981,11,24,2658,79
1981,11,25,2737,123
1981,11,26,2860,-59
1981,11,27,2801,-106
1981,11,28,2695,-52
1981,11,29,2643,-19
1981,11,30,2624,25
1981,12,1,2649,109
1981,12,2,2758,-33
1981,12,3,2725,-100
1981,12,4,2625,130
1981,12,5,2755,136
1981,12,6,2891,-99
1981,12,7,2792,50
1981,12,8,2842,6
1981,12,9,2848,-6
1981,12,10,2842,-26
1981,12,11,2816,-66
1981,12,12,2750,-121
1981,12,13,2629,-37
1981,12,14,2592,180
1981,12,15,2772,-107
1981,12,16,2665,-367
1981,12,17,2298,299
1981,12,18,2597,46
1981,12,19,2643,-199
1981,12,20,2444,17
1981,12,21,2461,17
1981,12,22,2478,133
1981,12,23,2611,3
1981,12,24,2614,-73
1981,12,25,2541,15
1981,12,26,2556,257
1981,12,27,2813,107
1981,12,28,2920,-168
1981,12,29,2752,-204
1981,12,30,2548,-60
1981,12,31,2488,249
1982,1,1,2737,-163
1982,1,2,2574,-27
1982,1,3,2547,268
1982,1,4,2815,-164
1982,1,5,2651,-110
1982,1,6,2541,176
1982,1,7,2717,-152
1982,1,8,2565,42
1982,1,9,2607,154
1982,1,10,2761,-159
1982,1,11,2602,-70
1982,1,12,2532,49
1982,1,13,2581,227
1982,1,14,2808,-121
1982,1,15,2687,-252
1982,1,16,2435,3
1982,1,17,2438,-317
1982,1,18,2121,44
1982,1,19,2165,291
1982,1,20,2456,18
1982,1,21,2474,-55
1982,1,22,2419,177
1982,1,23,2596,86
1982,1,24,2682,-224
1982,1,25,2458,78
1982,1,26,2536,30
1982,1,27,2566,-18
1982,1,28,2548,-126
1982,1,29,2422,-20
1982,1,30,2402,157
1982,1,31,2559,11
1982,2,1,2570,-178
1982,2,2,2392,125
1982,2,3,2517,-23
1982,2,4,2494,18
1982,2,5,2512,14
1982,2,6,2526,-145
1982,2,7,2381,-82
1982,2,8,2299,209
1982,2,9,2508,89
1982,2,10,2597,-166
1982,2,11,2431,-9
1982,2,12,2422,140
1982,2,13,2562,21
1982,2,14,2583,-132
1982,2,15,2451,84
1982,2,16,2535,46
1982,2,17,2581,58
1982,2,18,2639,-9
1982,2,19,2630,192
1982,2,20,2822,99
1982,2,21,2921,-31
1982,2,22,2890,-37
1982,2,23,2853,-216
1982,2,24,2637,-231
1982,2,25,2406,-269
1982,2,26,2137,105
1982,2,27,2242,217
1982,2,28,2459,85
1982,3,1,2544,34
1982,3,2,2578,-107
1982,3,3,2471,72
1982,3,4,2543,99
1982,3,5,2642,-79
1982,3,6,2563,160
1982,3,7,2723,-188
1982,3,8,2535,-103
1982,3,9,2432,37
1982,3,10,2469,11
1982,3,11,2480,73
1982,3,12,2553,90
1982,3,13,2643,-87
1982,3,14,2556,-225
1982,3,15,2331,30
1982,3,16,2361,205
1982,3,17,2566,2
1982,3,18,2568,17
1982,3,19,2585,30
1982,3,20,2615,18
1982,3,21,2633,89
1982,3,22,2722,-73
1982,3,23,2649,-84
1982,3,24,2565,36
1982,3,25,2601,78
1982,3,26,2679,-173
1982,3,27,2506,-254
1982,3,28,2252,26
1982,3,29,2278,94
1982,3,30,2372,160
1982,3,31,2532,-9
1982,4,1,2523,-36
1982,4,2,2487,148
1982,4,3,2635,91
1982,4,4,2726,-201
1982,4,5,2525,254
1982,4,6,2779,-62
1982,4,7,2717,-315
1982,4,8,2402,109
1982,4,9,2511,52
1982,4,10,2563,-35
1982,4,11,2528,48
1982,4,12,2576,-19
1982,4,13,2557,-37
1982,4,14,2520,-88
1982,4,15,2432,9
1982,4,16,2441,8
1982,4,17,2449,60
1982,4,18,2509,-48
1982,4,19,2461,47
1982,4,20,2508,27
1982,4,21,2535,-86
1982,4,22,2449,47
1982,4,23,2496,50
1982,4,24,2546,-16
1982,4,25,2530,-38
1982,4,26,2492,64
1982,4,27,2556,28
1982,4,28,2584,-44
1982,4,29,2540,-30
1982,4,30,2510,88
1982,5,1,2598,-6
1982,5,2,2592,-23
1982,5,3,2569,-11
1982,5,4,2558,-51
1982,5,5,2507,16
1982,5,6,2523,34
1982,5,7,2557,13
1982,5,8,2570,49
1982,5,9,2619,8
1982,5,10,2627,24
1982,5,11,2651,17
1982,5,12,2668,-51
1982,5,13,2617,-3
1982,5,14,2614,4
1982,5,15,2618,-5
1982,5,16,2613,-23
1982,5,17,2590,-25
1982,5,18,2565,24
1982,5,19,2589,1
1982,5,20,2590,-13
1982,5,21,2577,-31
1982,5,22,2546,-14
1982,5,23,2532,40
1982,5,24,2572,31
1982,5,25,2603,35
1982,5,26,2638,23
1982,5,27,2661,-19
1982,5,28,2642,19
1982,5,29,2661,90
1982,5,30,2751,4
1982,5,31,2755,4
1982,6,1,2759,19
1982,6,2,2778,-137
1982,6,3,2641,-26
1982,6,4,2615,69
1982,6,5,2684,204
1982,6,6,2888,131
1982,6,7,3019,-85
1982,6,8,2934,-47
1982,6,9,2887,-5
1982,6,10,2882,-34
1982,6,11,2848,-100
1982,6,12,2748,-28
1982,6,13,2720,29
1982,6,14,2749,-12
1982,6,15,2737,-5
1982,6,16,2732,6
1982,6,17,2738,-6
1982,6,18,2732,14
1982,6,19,2746,14
1982,6,20,2760,-27
1982,6,21,2733,-3
1982,6,22,2730,-34
1982,6,23,2696,-63
1982,6,24,2633,-16
1982,6,25,2617,21
1982,6,26,2638,-4
1982,6,27,2634,19
1982,6,28,2653,52
1982,6,29,2705,25
1982,6,30,2730,-67
1982,7,1,2663,-72
1982,7,2,2591,35
1982,7,3,2626,54
1982,7,4,2680,-63
1982,7,5,2617,-68
1982,7,6,2549,-37
1982,7,7,2512,51
1982,7,8,2563,44
1982,7,9,2607,12
1982,7,10,2619,14
1982,7,11,2633,17
1982,7,12,2650,-24
1982,7,13,2626,-44
1982,7,14,2582,-6
1982,7,15,2576,6
1982,7,16,2582,26
1982,7,17,2608,12
1982,7,18,2620,13
1982,7,19,2633,51
1982,7,20,2684,13
1982,7,21,2697,-1
1982,7,22,2696,-20
1982,7,23,2676,-16
1982,7,24,2660,8
1982,7,25,2668,-2
1982,7,26,2666,-2
1982,7,27,2664,53
1982,7,28,2717,-12
1982,7,29,2705,-119
1982,7,30,2586,60
1982,7,31,2646,64
1982,8,1,2710,-8
1982,8,2,2702,4
1982,8,3,2706,-2
1982,8,4,2704,-17
1982,8,5,2687,-48
1982,8,6,2639,-23
1982,8,7,2616,24
1982,8,8,2640,28
1982,8,9,2668,-29
1982,8,10,2639,-51
1982,8,11,2588,19
1982,8,12,2607,28
1982,8,13,2635,-25
1982,8,14,2610,2
1982,8,15,2612,10
1982,8,16,2622,-12
1982,8,17,2610,-12
1982,8,18,2598,-24
1982,8,19,2574,-6
1982,8,20,2568,25
1982,8,21,2593,-3
1982,8,22,2590,9
1982,8,23,2599,37
1982,8,24,2636,28
1982,8,25,2664,-86
1982,8,26,2578,6
1982,8,27,2584,35
1982,8,28,2619,-62
1982,8,29,2557,-31
1982,8,30,2526,9
1982,8,31,2535,56
1982,9,1,2591,98
1982,9,2,2689,19
1982,9,3,2708,-88
1982,9,4,2620,-57
1982,9,5,2563,2
1982,9,6,2565,4
1982,9,7,2569,11
1982,9,8,2580,-56
1982,9,9,2524,-13
1982,9,10,2511,71
1982,9,11,2582,7
1982,9,12,2589,-62
1982,9,13,2527,0
1982,9,14,2527,97
1982,9,15,2624,88
1982,9,16,2712,-33
1982,9,17,2679,12
1982,9,18,2691,-45
1982,9,19,2646,-13
1982,9,20,2633,40
1982,9,21,2673,25
1982,9,22,2698,-23
1982,9,23,2675,-91
1982,9,24,2584,20
1982,9,25,2604,44
1982,9,26,2648,31
1982,9,27,2679,-36
1982,9,28,2643,12
1982,9,29,2655,-39
1982,9,30,2616,19
1982,10,1,2635,39
1982,10,2,2674,87
1982,10,3,2761,-44
1982,10,4,2717,-37
1982,10,5,2680,-28
1982,10,6,2652,35
1982,10,7,2687,66
1982,10,8,2753,225
1982,10,9,2978,61
1982,10,10,3039,-177
1982,10,11,2862,-39
1982,10,12,2823,-10
1982,10,13,2813,58
1982,10,14,2871,-1
1982,10,15,2870,-45
1982,10,16,2825,-118
1982,10,17,2707,-123
1982,10,18,2584,-36
1982,10,19,2548,22
1982,10,20,2570,56
1982,10,21,2626,-38
1982,10,22,2588,-13
1982,10,23,2575,-28
1982,10,24,2547,34
1982,10,25,2581,121
1982,10,26,2702,-14
1982,10,27,2688,-122
1982,10,28,2566,87
1982,10,29,2653,0
1982,10,30,2653,-48
1982,10,31,2605,41
1982,11,1,2646,68
1982,11,2,2714,17
1982,11,3,2731,2
1982,11,4,2733,-34
1982,11,5,2699,-155
1982,11,6,2544,-63
1982,11,7,2481,-1
1982,11,8,2480,57
1982,11,9,2537,2
1982,11,10,2539,-14
1982,11,11,2525,43
1982,11,12,2568,70
1982,11,13,2638,4
1982,11,14,2642,-8
1982,11,15,2634,-194
1982,11,16,2440,53
1982,11,17,2493,54
1982,11,18,2547,46
1982,11,19,2593,-32
1982,11,20,2561,-54
1982,11,21,2507,46
1982,11,22,2553,133
1982,11,23,2686,-24
1982,11,24,2662,-271
1982,11,25,2391,-20
1982,11,26,2371,-3
1982,11,27,2368,85
1982,11,28,2453,91
1982,11,29,2544,47
1982,11,30,2591,-13
1982,12,1,2578,-38
1982,12,2,2540,36
1982,12,3,2576,-91
1982,12,4,2485,99
1982,12,5,2584,127
1982,12,6,2711,-207
1982,12,7,2504,-49
1982,12,8,2455,63
1982,12,9,2518,76
1982,12,10,2594,35
1982,12,11,2629,98
1982,12,12,2727,50
1982,12,13,2777,-231
1982,12,14,2546,-24
1982,12,15,2522,104
1982,12,16,2626,71
1982,12,17,2697,220
1982,12,18,2917,102
1982,12,19,3019,-59
1982,12,20,2960,-267
1982,12,21,2693,-143
1982,12,22,2550,-48
1982,12,23,2502,56
1982,12,24,2558,-21
1982,12,25,2537,-114
1982,12,26,2423,5
1982,12,27,2428,159
1982,12,28,2587,-44
1982,12,29,2543,-25
1982,12,30,2518,11
1982,12,31,2529,-28
1983,1,1,2501,-29
1983,1,2,2472,60
1983,1,3,2532,-93
1983,1,4,2439,-3
1983,1,5,2436,166
1983,1,6,2602,126
1983,1,7,2728,-206
1983,1,8,2522,-98
1983,1,9,2424,130
1983,1,10,2554,156
1983,1,11,2710,14
1983,1,12,2724,-52
1983,1,13,2672,-108
1983,1,14,2564,224
1983,1,15,2788,238
1983,1,16,3026,-357
1983,1,17,2669,-69
1983,1,18,2600,-55
1983,1,19,2545,-107
1983,1,20,2438,27
1983,1,21,2465,-8
1983,1,22,2457,93
1983,1,23,2550,110
1983,1,24,2660,-124
1983,1,25,2536,-56
1983,1,26,2480,-3
1983,1,27,2477,157
1983,1,28,2634,122
1983,1,29,2756,-28
1983,1,30,2728,10
1983,1,31,2738,-132
1983,2,1,2606,13
1983,2,2,2619,169
1983,2,3,2788,-73
1983,2,4,2715,-187
1983,2,5,2528,-13
1983,2,6,2515,357
1983,2,7,2872,58
1983,2,8,2930,-314
1983,2,9,2616,-143
1983,2,10,2473,52
1983,2,11,2525,377
1983,2,12,2902,-247
1983,2,13,2655,-169
1983,2,14,2486,169
1983,2,15,2655,-13
1983,2,16,2642,10
1983,2,17,2652,74
1983,2,18,2726,51
1983,2,19,2777,-75
1983,2,20,2702,-49
1983,2,21,2653,-27
1983,2,22,2626,122
1983,2,23,2748,94
1983,2,24,2842,3
1983,2,25,2845,-16
1983,2,26,2829,-202
1983,2,27,2627,-72
1983,2,28,2555,111
1983,3,1,2666,173
1983,3,2,2839,-166
1983,3,3,2673,-148
1983,3,4,2525,-8
1983,3,5,2517,-28
1983,3,6,2489,137
1983,3,7,2626,187
1983,3,8,2813,100
1983,3,9,2913,44
1983,3,10,2957,-22
1983,3,11,2935,104
1983,3,12,3039,-96
1983,3,13,2943,-156
1983,3,14,2787,-9
1983,3,15,2778,-3
1983,3,16,2775,-76
1983,3,17,2699,-3
1983,3,18,2696,194
1983,3,19,2890,-35
1983,3,20,2855,-41
1983,3,21,2814,43
1983,3,22,2857,-185
1983,3,23,2672,-32
1983,3,24,2640,117
1983,3,25,2757,-67
1983,3,26,2690,-83
1983,3,27,2607,162
1983,3,28,2769,-118
1983,3,29,2651,-223
1983,3,30,2428,77
1983,3,31,2505,244
1983,4,1,2749,40
1983,4,2,2789,-103
1983,4,3,2686,34
1983,4,4,2720,-84
1983,4,5,2636,-40
1983,4,6,2596,21
1983,4,7,2617,29
1983,4,8,2646,-19
1983,4,9,2627,113
1983,4,10,2740,156
1983,4,11,2896,-174
1983,4,12,2722,-111
1983,4,13,2611,11
1983,4,14,2622,72
1983,4,15,2694,76
1983,4,16,2770,102
1983,4,17,2872,-23
1983,4,18,2849,53
1983,4,19,2902,6
1983,4,20,2908,-172
1983,4,21,2736,-72
1983,4,22,2664,-3
1983,4,23,2661,130
1983,4,24,2791,144
1983,4,25,2935,-122
1983,4,26,2813,-98
1983,4,27,2715,-28
1983,4,28,2687,-46
1983,4,29,2641,-73
1983,4,30,2568,-16
1983,5,1,2552,25
1983,5,2,2577,70
1983,5,3,2647,52
1983,5,4,2699,-14
1983,5,5,2685,-71
1983,5,6,2614,-56
1983,5,7,2558,79
1983,5,8,2637,58
1983,5,9,2695,-70
1983,5,10,2625,-14
1983,5,11,2611,24
1983,5,12,2635,41
1983,5,13,2676,-24
1983,5,14,2652,6
1983,5,15,2658,37
1983,5,16,2695,1
1983,5,17,2696,-101
1983,5,18,2595,-98
1983,5,19,2497,54
1983,5,20,2551,23
1983,5,21,2574,43
1983,5,22,2617,110
1983,5,23,2727,62
1983,5,24,2789,-31
1983,5,25,2758,-32
1983,5,26,2726,36
1983,5,27,2762,-29
1983,5,28,2733,-54
1983,5,29,2679,72
1983,5,30,2751,67
1983,5,31,2818,-38
1983,6,1,2780,-71
1983,6,2,2709,-27
1983,6,3,2682,39
1983,6,4,2721,0
1983,6,5,2721,-34
1983,6,6,2687,8
1983,6,7,2695,-9
1983,6,8,2686,-82
1983,6,9,2604,-33
1983,6,10,2571,21
1983,6,11,2592,14
1983,6,12,2606,61
1983,6,13,2667,2
1983,6,14,2669,15
1983,6,15,2684,-4
1983,6,16,2680,-10
1983,6,17,2670,2
1983,6,18,2672,3
1983,6,19,2675,-9
1983,6,20,2666,-27
1983,6,21,2639,-39
1983,6,22,2600,10
1983,6,23,2610,46
1983,6,24,2656,66
1983,6,25,2722,-14
1983,6,26,2708,-27
1983,6,27,2681,4
1983,6,28,2685,6
1983,6,29,2691,-48
1983,6,30,2643,-19
1983,7,1,2624,25
1983,7,2,2649,20
1983,7,3,2669,-23
1983,7,4,2646,19
1983,7,5,2665,12
1983,7,6,2677,-64
1983,7,7,2613,-54
1983,7,8,2559,59
1983,7,9,2618,60
1983,7,10,2678,-22
1983,7,11,2656,35
1983,7,12,2691,15
1983,7,13,2706,-4
1983,7,14,2702,47
1983,7,15,2749,62
1983,7,16,2811,-15
1983,7,17,2796,-56
1983,7,18,2740,-29
1983,7,19,2711,-2
1983,7,20,2709,0
1983,7,21,2709,62
1983,7,22,2771,1
1983,7,23,2772,8
1983,7,24,2780,32
1983,7,25,2812,-45
1983,7,26,2767,-53
1983,7,27,2714,-69
1983,7,28,2645,-72
1983,7,29,2573,-8
1983,7,30,2565,36
1983,7,31,2601,56
1983,8,1,2657,-56
1983,8,2,2601,-19
1983,8,3,2582,32
1983,8,4,2614,9
1983,8,5,2623,25
1983,8,6,2648,18
1983,8,7,2666,5
1983,8,8,2671,38
1983,8,9,2709,-31
1983,8,10,2678,4
1983,8,11,2682,187
1983,8,12,2869,-11
1983,8,13,2858,-151
1983,8,14,2707,-22
1983,8,15,2685,-34
1983,8,16,2651,-16
1983,8,17,2635,65
1983,8,18,2700,30
1983,8,19,2730,-4
1983,8,20,2726,-32
1983,8,21,2694,23
1983,8,22,2717,3
1983,8,23,2720,-70
1983,8,24,2650,-50
1983,8,25,2600,-13
1983,8,26,2587,64
1983,8,27,2651,45
1983,8,28,2696,13
1983,8,29,2709,14
1983,8,30,2723,12
1983,8,31,2735,-36
1983,9,1,2699,-60
1983,9,2,2639,-5
1983,9,3,2634,32
1983,9,4,2666,5
1983,9,5,2671,47
1983,9,6,2718,3
1983,9,7,2721,-71
1983,9,8,2650,-36
1983,9,9,2614,36
1983,9,10,2650,82
1983,9,11,2732,-41
1983,9,12,2691,-12
1983,9,13,2679,26
1983,9,14,2705,-15
1983,9,15,2690,-32
1983,9,16,2658,49
1983,9,17,2707,-9
1983,9,18,2698,-34
1983,9,19,2664,-5
1983,9,20,2659,38
1983,9,21,2697,42
1983,9,22,2739,-86
1983,9,23,2653,-58
1983,9,24,2595,-24
1983,9,25,2571,13
1983,9,26,2584,40
1983,9,27,2624,11
1983,9,28,2635,-28
1983,9,29,2607,-31
1983,9,30,2576,67
1983,10,1,2643,44
1983,10,2,2687,32
1983,10,3,2719,18
1983,10,4,2737,98
1983,10,5,2835,-50
1983,10,6,2785,-126
1983,10,7,2659,-11
1983,10,8,2648,3
1983,10,9,2651,19
1983,10,10,2670,6
1983,10,11,2676,-18
1983,10,12,2658,77
1983,10,13,2735,-26
1983,10,14,2709,-106
1983,10,15,2603,31
1983,10,16,2634,62
1983,10,17,2696,-71
1983,10,18,2625,12
1983,10,19,2637,1
1983,10,20,2638,-14
1983,10,21,2624,21
1983,10,22,2645,30
1983,10,23,2675,165
1983,10,24,2840,169
1983,10,25,3009,-77
1983,10,26,2932,-150
1983,10,27,2782,-60
1983,10,28,2722,-159
1983,10,29,2563,-38
1983,10,30,2525,19
1983,10,31,2544,9
1983,11,1,2553,32
1983,11,2,2585,96
1983,11,3,2681,171
1983,11,4,2852,150
1983,11,5,3002,-115
1983,11,6,2887,-192
1983,11,7,2695,-117
1983,11,8,2578,-3
1983,11,9,2575,191
1983,11,10,2766,233
1983,11,11,2999,-160
1983,11,12,2839,-155
1983,11,13,2684,98
1983,11,14,2782,43
1983,11,15,2825,164
1983,11,16,2989,-51
1983,11,17,2938,-243
1983,11,18,2695,-63
1983,11,19,2632,123
1983,11,20,2755,89
1983,11,21,2844,-68
1983,11,22,2776,-14
1983,11,23,2762,89
1983,11,24,2851,29
1983,11,25,2880,-429
1983,11,26,2451,14
1983,11,27,2465,287
1983,11,28,2752,129
1983,11,29,2881,-216
1983,11,30,2665,-56
1983,12,1,2609,64
1983,12,2,2673,-32
1983,12,3,2641,206
1983,12,4,2847,91
1983,12,5,2938,-85
1983,12,6,2853,-177
1983,12,7,2676,-309
1983,12,8,2367,124
1983,12,9,2491,75
1983,12,10,2566,-54
1983,12,11,2512,159
1983,12,12,2671,137
1983,12,13,2808,63
1983,12,14,2871,-77
1983,12,15,2794,-138
1983,12,16,2656,-120
1983,12,17,2536,-69
1983,12,18,2467,76
1983,12,19,2543,21
1983,12,20,2564,-137
1983,12,21,2427,263
1983,12,22,2690,10
1983,12,23,2700,-50
1983,12,24,2650,24
1983,12,25,2674,-136
1983,12,26,2538,-57
1983,12,27,2481,180
1983,12,28,2661,75
1983,12,29,2736,-115
1983,12,30,2621,-61
1983,12,31,2560,26
1984,1,1,2586,98
1984,1,2,2684,-35
1984,1,3,2649,-4
1984,1,4,2645,25
1984,1,5,2670,103
1984,1,6,2773,2
1984,1,7,2775,-71
1984,1,8,2704,-186
1984,1,9,2518,48
1984,1,10,2566,75
1984,1,11,2641,-65
1984,1,12,2576,-1
1984,1,13,2575,32
1984,1,14,2607,1
1984,1,15,2608,-14
1984,1,16,2594,-40
1984,1,17,2554,-24
1984,1,18,2530,98
1984,1,19,2628,-170
1984,1,20,2458,-104
1984,1,21,2354,-3
1984,1,22,2351,-32
1984,1,23,2319,169
1984,1,24,2488,73
1984,1,25,2561,-167
1984,1,26,2394,72
1984,1,27,2466,163
1984,1,28,2629,25
1984,1,29,2654,75
1984,1,30,2729,-73
1984,1,31,2656,-174
1984,2,1,2482,23
1984,2,2,2505,26
1984,2,3,2531,86
1984,2,4,2617,83
1984,2,5,2700,-91
1984,2,6,2609,21
1984,2,7,2630,-129
1984,2,8,2501,-49
1984,2,9,2452,-14
1984,2,10,2438,-30
1984,2,11,2408,47
1984,2,12,2455,4
1984,2,13,2459,56
1984,2,14,2515,17
1984,2,15,2532,126
1984,2,16,2658,124
1984,2,17,2782,-27
1984,2,18,2755,2
1984,2,19,2757,-39
1984,2,20,2718,-15
1984,2,21,2703,-85
1984,2,22,2618,-14
1984,2,23,2604,197
1984,2,24,2801,4
1984,2,25,2805,-150
1984,2,26,2655,-141
1984,2,27,2514,336
1984,2,28,2850,106
1984,2,29,2956,-326
1984,3,1,2630,-107
1984,3,2,2523,10
1984,3,3,2533,-15
1984,3,4,2518,49
1984,3,5,2567,115
1984,3,6,2682,-71
1984,3,7,2611,-74
1984,3,8,2537,196
1984,3,9,2733,-19
1984,3,10,2714,-199
1984,3,11,2515,-154
1984,3,12,2361,107
1984,3,13,2468,305
1984,3,14,2773,-119
1984,3,15,2654,-48
1984,3,16,2606,32
1984,3,17,2638,112
1984,3,18,2750,103
1984,3,19,2853,-12
1984,3,20,2841,-98
1984,3,21,2743,-26
1984,3,22,2717,-83
1984,3,23,2634,-129
1984,3,24,2505,28
1984,3,25,2533,100
1984,3,26,2633,31
1984,3,27,2664,1
1984,3,28,2665,572
1984,3,29,3237,128
1984,3,30,3365,-462
1984,3,31,2903,-136
1984,4,1,2767,-75
1984,4,2,2692,-77
1984,4,3,2615,-32
1984,4,4,2583,189
1984,4,5,2772,110
1984,4,6,2882,-78
1984,4,7,2804,-84
1984,4,8,2720,25
1984,4,9,2745,78
1984,4,10,2823,24
1984,4,11,2847,-38
1984,4,12,2809,-44
1984,4,13,2765,-25
1984,4,14,2740,27
1984,4,15,2767,137
1984,4,16,2904,-26
1984,4,17,2878,-84
1984,4,18,2794,-13
1984,4,19,2781,-82
1984,4,20,2699,-48
1984,4,21,2651,3
1984,4,22,2654,35
1984,4,23,2689,203
1984,4,24,2892,70
1984,4,25,2962,-137
1984,4,26,2825,-66
1984,4,27,2759,-31
1984,4,28,2728,-40
1984,4,29,2688,13
1984,4,30,2701,-6
1984,5,1,2695,-86
1984,5,2,2609,12
1984,5,3,2621,211
1984,5,4,2832,-33
1984,5,5,2799,-176
1984,5,6,2623,27
1984,5,7,2650,90
1984,5,8,2740,70
1984,5,9,2810,-126
1984,5,10,2684,-80
1984,5,11,2604,47
1984,5,12,2651,9
1984,5,13,2660,13
1984,5,14,2673,-39
1984,5,15,2634,-13
1984,5,16,2621,-1
1984,5,17,2620,62
1984,5,18,2682,30
1984,5,19,2712,-8
1984,5,20,2704,-30
1984,5,21,2674,-56
1984,5,22,2618,-9
1984,5,23,2609,7
1984,5,24,2616,-4
1984,5,25,2612,-1
1984,5,26,2611,-26
1984,5,27,2585,22
1984,5,28,2607,54
1984,5,29,2661,15
1984,5,30,2676,16
1984,5,31,2692,108
1984,6,1,2800,128
1984,6,2,2928,-84
1984,6,3,2844,-43
1984,6,4,2801,-38
1984,6,5,2763,-25
1984,6,6,2738,-7
1984,6,7,2731,-23
1984,6,8,2708,-28
1984,6,9,2680,-11
1984,6,10,2669,17
1984,6,11,2686,-74
1984,6,12,2612,-2
1984,6,13,2610,89
1984,6,14,2699,-18
1984,6,15,2681,-54
1984,6,16,2627,-23
1984,6,17,2604,59
1984,6,18,2663,71
1984,6,19,2734,-57
1984,6,20,2677,-23
1984,6,21,2654,4
1984,6,22,2658,-2
1984,6,23,2656,27
1984,6,24,2683,59
1984,6,25,2742,40
1984,6,26,2782,-71
1984,6,27,2711,-42
1984,6,28,2669,-34
1984,6,29,2635,3
1984,6,30,2638,19
1984,7,1,2657,-7
1984,7,2,2650,-6
1984,7,3,2644,-10
1984,7,4,2634,-5
1984,7,5,2629,-23
1984,7,6,2606,13
1984,7,7,2619,19
1984,7,8,2638,-7
1984,7,9,2631,17
1984,7,10,2648,44
1984,7,11,2692,49
1984,7,12,2741,-52
1984,7,13,2689,-44
1984,7,14,2645,6
1984,7,15,2651,54
1984,7,16,2705,-7
1984,7,17,2698,21
1984,7,18,2719,-30
1984,7,19,2689,-71
1984,7,20,2618,-20
1984,7,21,2598,-28
1984,7,22,2570,29
1984,7,23,2599,37
1984,7,24,2636,31
1984,7,25,2667,-13
1984,7,26,2654,55
1984,7,27,2709,13
1984,7,28,2722,-105
1984,7,29,2617,-14
1984,7,30,2603,7
1984,7,31,2610,18
1984,8,1,2628,5
1984,8,2,2633,25
1984,8,3,2658,9
1984,8,4,2667,6
1984,8,5,2673,28
1984,8,6,2701,38
1984,8,7,2739,25
1984,8,8,2764,-34
1984,8,9,2730,-32
1984,8,10,2698,-11
1984,8,11,2687,-11
1984,8,12,2676,-15
1984,8,13,2661,37
1984,8,14,2698,34
1984,8,15,2732,-2
1984,8,16,2730,16
1984,8,17,2746,17
1984,8,18,2763,7
1984,8,19,2770,2
1984,8,20,2772,-89
1984,8,21,2683,-55
1984,8,22,2628,66
1984,8,23,2694,36
1984,8,24,2730,-49
1984,8,25,2681,-45
1984,8,26,2636,-8
1984,8,27,2628,4
1984,8,28,2632,0
1984,8,29,2632,34
1984,8,30,2666,54
1984,8,31,2720,-41
1984,9,1,2679,-82
1984,9,2,2597,83
1984,9,3,2680,72
1984,9,4,2752,-52
1984,9,5,2700,-76
1984,9,6,2624,-54
1984,9,7,2570,-39
1984,9,8,2531,-39
1984,9,9,2492,21
1984,9,10,2513,67
1984,9,11,2580,6
1984,9,12,2586,9
1984,9,13,2595,44
1984,9,14,2639,72
1984,9,15,2711,-63
1984,9,16,2648,-96
1984,9,17,2552,-7
1984,9,18,2545,62
1984,9,19,2607,58
1984,9,20,2665,-36
1984,9,21,2629,-75
1984,9,22,2554,-3
1984,9,23,2551,21
1984,9,24,2572,63
1984,9,25,2635,-21
1984,9,26,2614,-93
1984,9,27,2521,8
1984,9,28,2529,68
1984,9,29,2597,85
1984,9,30,2682,145
1984,10,1,2827,135
1984,10,2,2962,-190
